date,value
2007-01-01,164.0
2007-02-01 00:00:00,166.8
2007-03-01 00:00:00,169.3
2007-04-01 00:00:00,171.4
2007-05-01 00:00:00,173.3
2007-06-01 00:00:00,173.8
2007-07-01 00:00:00,175.1
2007-08-01 00:00:00,172.4
2007-09-01 00:00:00,173.5
2007-10-01 00:00:00,174.7
2007-11-01 00:00:00,179.0
2007-12-01 00:00:00,178.6
