date,value
1945-01-01,18.1
1945-02-01 00:00:00,18.1
1945-03-01 00:00:00,18.1
1945-04-01 00:00:00,18.2
1945-05-01 00:00:00,18.3
1945-06-01 00:00:00,18.3
1945-07-01 00:00:00,18.3
1945-08-01 00:00:00,18.2
1945-09-01 00:00:00,18.1
1945-10-01 00:00:00,18.2
1945-11-01 00:00:00,18.4
1945-12-01 00:00:00,18.4
