date,value
1963-01-01,5.7
1963-02-01 00:00:00,5.9
1963-03-01 00:00:00,5.7
1963-04-01 00:00:00,5.7
1963-05-01 00:00:00,5.9
1963-06-01 00:00:00,5.6
1963-07-01 00:00:00,5.6
1963-08-01 00:00:00,5.4
1963-09-01 00:00:00,5.5
1963-10-01 00:00:00,5.5
1963-11-01 00:00:00,5.7
1963-12-01 00:00:00,5.5
