date,value
1970-01-01,589.6
1970-02-01 00:00:00,586.3
1970-03-01 00:00:00,587.3
1970-04-01 00:00:00,588.4
1970-05-01 00:00:00,591.5
1970-06-01 00:00:00,595.2
1970-07-01 00:00:00,599.1
1970-08-01 00:00:00,604.9
1970-09-01 00:00:00,611.2
1970-10-01 00:00:00,616.4
1970-11-01 00:00:00,621.1
1970-12-01 00:00:00,626.5
