date,value
1934-01-01,5.0267
1934-02-01 00:00:00,5.2686
1934-03-01 00:00:00,5.5106
1934-04-01 00:00:00,5.5106
1934-05-01 00:00:00,5.6181
1934-06-01 00:00:00,5.5106
1934-07-01 00:00:00,5.1342
1934-08-01 00:00:00,5.0805
1934-09-01 00:00:00,4.7848
1934-10-01 00:00:00,4.9998
1934-11-01 00:00:00,5.0536
1934-12-01 00:00:00,5.3761
