date,value
1966-01-01,4.42
1966-02-01,4.60
1966-03-01,4.66
1966-04-01,4.67
1966-05-01,4.90
1966-06-01,5.17
1966-07-01,5.30
1966-08-01,5.53
1966-09-01,5.40
1966-10-01,5.53
1966-11-01,5.76
1966-12-01,5.40
